County,City,VIN (1-10)_count,Electric Range_mean,Electric Range_std,Electric Range_min,Electric Range_max,Base MSRP_mean,Base MSRP_std,Base MSRP_min,Base MSRP_max,Model Year_mean,Model Year_min,Model Year_max,Longitude_mean,Latitude_mean,Vehicle Age_mean,EV_Count,Avg_Range,Range_Std,Avg_MSRP,Avg_Age,Charging_Score,BEV_Ratio,PHEV_Ratio,Make_Diversity,Distance_From_Seattle,Distance_From_Spokane,County_Encoded,EV_Density_Category
Cook,Skokie,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-87.7554,42.0263,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,35.0240412702475,30.200489410107252,47,Low
Cook,Streamwood,1,21.0,,21.0,21.0,,,,,2024.0,2024,2024,-88.1756,42.0121,0.0,1,21.0,0.0,,0.0,,0.0,1.0,1,34.611565221180044,29.790453522059714,47,Low
Cowlitz,Amboy,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-122.4215,45.9196,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,1.6889677083946852,5.289597044199105,48,Low
Cowlitz,Ariel,25,158.24,90.3711,19.0,259.0,69900.0,,69900.0,69900.0,2021.92,2014,2025,-122.5366,45.9897,2.08,25,158.24,90.3711,69900.0,2.08,11.58,0.68,0.32,12,1.629384086088977,5.376255869097011,48,Medium
Cowlitz,Castle Rock,121,174.0248,83.2257,6.0,322.0,59931.6667,15442.8756,39995.0,69900.0,2021.9091,2013,2026,-122.9072,46.2751,2.0909,121,174.0248,83.2257,59931.6667,2.0909,50.04,0.768595041322314,0.23140495867768596,22,1.4500231791250806,5.653156563372361,48,Very High
Cowlitz,Cougar,3,148.0,116.0474,14.0,215.0,81100.0,,81100.0,81100.0,2021.6667,2018,2025,-122.3086,46.0465,2.3333,3,148.0,116.0474,81100.0,2.3333,2.74,0.6666666666666666,0.3333333333333333,3,1.5598770272043878,5.141915406733172,48,Low
Cowlitz,Kalama,174,178.8391,82.9387,6.0,330.0,61294.0909,13757.7294,39995.0,69900.0,2021.5805,2012,2025,-122.8423,46.0081,2.4195,174,178.8391,82.9387,61294.0909,2.4195,71.21,0.7816091954022989,0.21839080459770116,22,1.677565989760166,5.662253630843458,48,Very High
Cowlitz,Kelso,264,167.9924,86.8191,14.0,330.0,62929.0,12034.213,39995.0,69900.0,2021.3826,2011,2026,-122.8987,46.1442,2.6174,264,167.9924,86.8191,62929.0,2.6174,107.17,0.7462121212121212,0.2537878787878788,22,1.5679539406500496,5.678420418567125,48,Very High
Cowlitz,Longview,467,159.6981,87.9423,6.0,337.0,59387.3333,12520.3377,39995.0,69900.0,2021.0664,2011,2026,-122.9506,46.1468,2.9336,467,159.6981,87.9423,59387.3333,2.9336,188.34,0.7173447537473233,0.2826552462526767,23,1.5850522420412532,5.7277699988739,48,Very High
Cowlitz,Ryderwood,3,161.0,93.5307,53.0,215.0,,,,,2021.3333,2017,2024,-123.0437,46.3733,2.6667,3,161.0,93.5307,,2.6667,,0.6666666666666666,0.3333333333333333,3,1.4235227325195785,5.76290408908564,48,Low
Cowlitz,Silver Lake,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-122.8112,46.2969,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,1.3942034643480137,5.554741276603256,48,Low
Cowlitz,Silverlake,34,178.3235,89.1487,6.0,308.0,64233.3333,9814.9546,52900.0,69900.0,2021.0882,2012,2025,-122.8112,46.2969,2.9118,34,178.3235,89.1487,64233.3333,2.9118,15.16,0.7647058823529411,0.23529411764705882,11,1.3942034643480137,5.554741276603256,48,Medium
Cowlitz,Toutle,8,190.75,68.5894,21.0,215.0,,,,,2022.625,2018,2025,-122.7324,46.3245,1.375,8,190.75,68.5894,,1.375,,0.875,0.125,4,1.3427564857411798,5.4715845465459045,48,Low
Cowlitz,Woodland,202,161.495,89.107,6.0,337.0,57938.25,14042.2275,39995.0,69900.0,2021.3515,2012,2026,-122.7402,45.9094,2.6485,202,161.495,89.107,57938.25,2.6485,82.38,0.693069306930693,0.3069306930693069,23,1.7451864800072268,5.594740565924393,48,Very High
Cumberland,Fayetteville,2,212.5,3.5355,210.0,215.0,69900.0,,69900.0,69900.0,2019.5,2016,2023,-78.8982,35.0196,4.5,2,212.5,3.5355,69900.0,4.5,2.07,1.0,0.0,1,45.22085988534494,40.54800549324221,49,Low
Cumberland,Fort Bragg,3,105.3333,139.1414,25.0,266.0,,,,,2019.3333,2017,2021,-78.9973,35.1356,4.6667,3,105.3333,139.1414,,4.6667,,0.3333333333333333,0.6666666666666666,2,45.093466881578316,40.41776245575701,49,Low
Cumberland,Mechanicsburg,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-76.997,40.2472,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,45.92848977497518,41.102747542713004,49,Low
Currituck,Moyock,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-76.1761,36.5229,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,47.46805109639534,42.72660200413789,50,Low
Dallas,Carrollton,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-96.8902,32.9756,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,29.348675131426294,25.245107325578957,51,Low
Dallas,Dallas,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-96.8352,32.7586,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,29.504967977782993,25.41647112956478,51,Low
Davidson,Nashville,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-86.7837,36.1186,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,37.35844879434905,32.74334688650506,52,Low
Dekalb,Decatur,2,152.0,96.1665,84.0,220.0,,,,,2017.0,2015,2019,-84.2966,33.7744,7.0,2,152.0,96.1665,,7.0,,1.0,0.0,2,40.47243446458342,35.92121528734795,53,Low
Denver,Denver,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-104.9498,39.7336,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,19.081985851844667,14.780539959013678,54,Low
District Of Columbia,Washington,7,180.4286,67.594,37.0,215.0,,,,,2022.0,2018,2025,-77.0075,38.8938,2.0,7,180.4286,67.594,,2.0,,0.8571428571428571,0.14285714285714285,5,46.15436359565584,41.35795409893967,55,Low
Douglas,Bridgeport,4,215.0,0.0,215.0,215.0,,,,,2022.75,2022,2023,-119.6701,48.0074,1.25,4,215.0,0.0,,1.25,,1.0,0.0,2,2.6920634167864534,2.2710144803589456,56,Low
Douglas,Bridgeport Bar,6,201.0,98.7056,19.0,322.0,,,,,2020.6667,2015,2024,-119.7809,48.0997,3.3333,6,201.0,98.7056,,3.3333,,0.8333333333333334,0.16666666666666666,5,2.5984925803242094,2.3958186116649154,56,Low
Douglas,Coulee City,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-119.2882,47.6123,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,3.043906112218306,1.8627804728416082,56,Low
Douglas,Coulee Dam,3,152.0,113.4769,21.0,220.0,,,,,2020.6667,2019,2023,-118.9767,47.9708,3.3333,3,152.0,113.4769,,3.3333,,0.6666666666666666,0.3333333333333333,3,3.3751507107090815,1.5817757394776206,56,Low
Douglas,East Wenatchee,424,170.9316,83.4953,6.0,337.0,62551.0,11989.4488,34995.0,69900.0,2021.2854,2012,2026,-120.2947,47.4152,2.7146,424,170.9316,83.4953,62551.0,2.7146,171.16,0.7783018867924528,0.22169811320754718,25,2.0463332475430205,2.879024253110769,56,Very High
Douglas,Grand Coulee,2,23.0,2.8284,21.0,25.0,,,,,2023.5,2023,2024,-119.0004,47.9428,0.5,2,23.0,2.8284,,0.5,,0.0,1.0,1,3.3486600977107224,1.5998097886936404,56,Low
Douglas,Mansfield,6,184.5,74.7094,32.0,215.0,,,,,2023.3333,2022,2024,-119.6615,47.8598,0.6667,6,184.5,74.7094,,0.6667,,0.8333333333333334,0.16666666666666666,6,2.682613896929628,2.244518044035291,56,Low
Douglas,Omaha,3,89.0,109.3435,19.0,215.0,39995.0,,39995.0,39995.0,2019.0,2016,2023,-96.0634,41.2102,5.0,3,89.0,109.3435,39995.0,5.0,2.6,0.3333333333333333,0.6666666666666666,3,27.03615016399339,22.314683970874427,56,Low
Douglas,Orondo,73,189.8904,71.7175,19.0,330.0,69900.0,0.0,69900.0,69900.0,2021.4795,2013,2025,-120.228,47.6235,2.5205,73,189.8904,71.7175,69900.0,2.5205,30.76,0.8493150684931506,0.1506849315068493,16,2.1041711194672383,2.802222348422758,56,High
Douglas,Palisades,4,198.75,32.5,150.0,215.0,,,,,2022.5,2019,2025,-119.9176,47.4149,1.5,4,198.75,32.5,,1.5,,1.0,0.0,3,2.422066460690131,2.5035090912557028,56,Low
Douglas,Parker,1,32.0,,32.0,32.0,39995.0,,39995.0,39995.0,2020.0,2020,2020,-104.7992,39.5118,4.0,1,32.0,0.0,39995.0,4.0,1.56,0.0,1.0,1,19.311185716314778,15.026965337019982,56,Low
Douglas,Quincy,1,222.0,,222.0,222.0,,,,,2021.0,2021,2021,-119.8534,47.2375,3.0,1,222.0,0.0,,3.0,,1.0,0.0,1,2.5059715441321395,2.4636891950893403,56,Low
Douglas,Rock Island,23,162.1304,80.2226,21.0,215.0,46447.5,9125.213,39995.0,52900.0,2022.4783,2017,2025,-120.1454,47.3716,1.5217,23,162.1304,80.2226,46447.5,1.5217,10.96,0.7391304347826086,0.2608695652173913,11,2.199248519381111,2.7345237610962467,56,Medium
Douglas,Waterville,8,220.125,11.1668,210.0,238.0,69900.0,,69900.0,69900.0,2021.375,2017,2025,-120.0714,47.6496,2.625,8,220.125,11.1668,69900.0,2.625,4.69,1.0,0.0,5,2.261116549406509,2.6454159975323304,56,Low
Dupage,Lisle,3,215.0,0.0,215.0,215.0,,,,,2022.0,2022,2022,-88.0719,41.7988,2.0,3,215.0,0.0,,2.0,,1.0,0.0,1,34.748916512605106,29.933305644549186,57,Low
Duval,Jacksonville,5,176.2,86.7594,21.0,215.0,,,,,2023.4,2022,2025,-81.6032,30.3086,0.6,5,176.2,86.7594,,0.6,,0.8,0.2,5,44.2498617056596,39.80329684686936,58,Low
El Paso,Colorado Springs,16,127.1875,95.7818,17.0,215.0,49148.0,11852.6688,34995.0,64950.0,2021.875,2017,2024,-104.7742,38.9753,2.125,16,127.1875,95.7818,49148.0,2.125,8.04,0.5625,0.4375,9,19.56456713602425,15.345071374548906,59,Medium
El Paso,El Paso,4,146.75,147.2512,21.0,322.0,,,,,2020.75,2017,2023,-106.3659,31.8437,3.25,4,146.75,147.2512,,3.25,,0.5,0.5,4,22.436041288293264,19.29878752719974,59,Low
El Paso,Monument,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-104.8716,39.0915,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,19.425992287139408,15.199065387384843,59,Low
Escambia,Pensacola,2,122.0,131.5219,29.0,215.0,,,,,2020.0,2017,2023,-87.2837,30.4414,4.0,2,122.0,131.5219,,4.0,,0.5,0.5,2,39.02589783208069,34.71306831799806,60,Low
Essex,Montclair,1,35.0,,35.0,35.0,52900.0,,52900.0,52900.0,2024.0,2024,2024,-74.2128,40.8124,0.0,1,35.0,0.0,52900.0,0.0,1.85,0.0,1.0,1,48.596530235501376,43.752186770491825,61,Low
Fairfax,Alexandria,5,178.8,77.0922,41.0,215.0,69900.0,,69900.0,69900.0,2021.4,2015,2024,-77.0993,38.763,2.6,5,178.8,77.0922,69900.0,2.6,3.54,0.8,0.2,2,46.08913518476996,41.29622247288486,62,Low
Fairfax,Burke,2,217.5,3.5355,215.0,220.0,,,,,2021.0,2019,2023,-77.2719,38.7936,3.0,2,217.5,3.5355,,3.0,,1.0,0.0,2,45.91387091936379,41.121083617166505,62,Low
Fairfax,Falls Church,1,291.0,,291.0,291.0,,,,,2020.0,2020,2020,-77.1309,38.8495,4.0,1,291.0,0.0,,4.0,,1.0,0.0,1,46.04159289522899,41.24680412468341,62,Low
Fairfax,Fort Belvoir,2,217.5,3.5355,215.0,220.0,,,,,2021.0,2019,2023,-77.1352,38.6884,3.0,2,217.5,3.5355,,3.0,,1.0,0.0,2,46.06828547330582,41.277313875784124,62,Low
Fairfax,Herndon,2,120.5,133.6432,26.0,215.0,,,,,2019.5,2018,2021,-77.4075,38.9485,4.5,2,120.5,133.6432,,4.5,,0.5,0.5,2,45.751234458208884,40.95545956694907,62,Low
Fairfax,Mc Lean,1,21.0,,21.0,21.0,,,,,2024.0,2024,2024,-77.1849,38.9368,0.0,1,21.0,0.0,,0.0,,0.0,1.0,1,45.97203676366754,41.17547101382084,62,Low
Fairfax,Reston,1,20.0,,20.0,20.0,,,,,2020.0,2020,2020,-77.3545,38.9598,4.0,1,20.0,0.0,,4.0,,0.0,1.0,1,45.80114337786776,41.00484987474042,62,Low
Fairfax,Springfield,10,156.3,101.1281,21.0,308.0,,,,,2021.7,2014,2024,-77.2165,38.7843,2.3,10,156.3,101.1281,,2.3,,0.7,0.3,7,45.97002591874406,41.17718592254697,62,Low
Fairfax,Vienna,2,33.5,12.0208,25.0,42.0,,,,,2022.0,2022,2022,-77.264,38.9006,2.0,2,33.5,12.0208,,2.0,,0.0,1.0,2,45.90121032140656,41.10586711456165,62,Low
Ferry,Curlew,9,178.5556,73.0755,30.0,215.0,69900.0,,69900.0,69900.0,2021.1111,2014,2024,-118.6006,48.881,2.8889,9,178.5556,73.0755,69900.0,2.8889,5.1,0.7777777777777778,0.2222222222222222,3,3.943248317060438,1.6951277238013653,63,Low
Ferry,Danville,1,215.0,,215.0,215.0,,,,,2018.0,2018,2018,-118.508,48.9924,6.0,1,215.0,0.0,,6.0,,1.0,0.0,1,4.067590349334605,1.717327272246032,63,Low
Ferry,Inchelium,1,200.0,,200.0,200.0,,,,,2016.0,2016,2016,-118.1966,48.2981,8.0,1,200.0,0.0,,8.0,,1.0,0.0,1,4.192980546103206,1.0012636266238781,63,Low
Ferry,Kettle Falls,14,162.3571,92.7732,6.0,291.0,69900.0,,69900.0,69900.0,2021.7143,2012,2025,-118.0621,48.6105,2.2857,14,162.3571,92.7732,69900.0,2.2857,7.17,0.7142857142857143,0.2857142857142857,6,4.386515529437912,1.1447078666629331,63,Medium
Ferry,Orient,2,215.0,0.0,215.0,215.0,,,,,2024.0,2024,2024,-118.2087,48.8683,0.0,2,215.0,0.0,,0.0,,1.0,0.0,1,4.312229582246291,1.4406628821483474,63,Low
Ferry,Republic,17,158.7059,109.3508,6.0,330.0,69900.0,0.0,69900.0,69900.0,2020.2353,2014,2024,-118.7375,48.6443,3.7647,17,158.7059,109.3508,69900.0,3.7647,8.25,0.6470588235294118,0.35294117647058826,6,3.7414971294924175,1.6405006857663886,63,Medium
Forsyth,Cumming,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-84.1848,34.1271,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,40.458653389602574,35.88989108829951,64,Low
Franklin,Connell,24,206.3333,79.4485,16.0,322.0,69900.0,,69900.0,69900.0,2021.125,2016,2025,-118.8606,46.6615,2.875,24,206.3333,79.4485,69900.0,2.875,11.17,0.875,0.125,7,3.597745174411322,1.7471933064203327,65,Medium
Franklin,Eltopia,6,123.0,101.5007,19.0,215.0,,,,,2020.5,2014,2025,-119.0165,46.457,3.5,6,123.0,101.5007,,3.5,,0.5,0.5,5,3.5091115684742804,1.9934927865432495,65,Low
Franklin,Mesa,11,174.8182,88.1349,32.0,291.0,39995.0,,39995.0,39995.0,2022.3636,2017,2026,-119.005,46.5783,1.6364,11,174.8182,88.1349,39995.0,1.6364,6.26,0.7272727272727273,0.2727272727272727,7,3.48226547236135,1.913301139392328,65,Medium
Franklin,Othello,5,149.6,111.2601,21.0,259.0,,,,,2021.2,2017,2024,-119.1742,46.8262,2.8,5,149.6,111.2601,,2.8,,0.6,0.4,4,3.2528037767439937,1.9363434612692008,65,Low
Franklin,Pasc,3,157.3333,99.8816,42.0,215.0,,,,,2021.6667,2018,2024,-119.0947,46.2354,2.3333,3,157.3333,99.8816,,2.3333,,0.6666666666666666,0.3333333333333333,2,3.5156580322892563,2.193314215975451,65,Low
Franklin,Pasco,959,174.7956,83.8341,6.0,337.0,65515.6716,24797.3953,31950.0,184400.0,2021.146,2011,2026,-119.0947,46.2354,2.854,959,174.7956,83.8341,65515.6716,2.854,385.14,0.7768508863399375,0.22314911366006257,28,3.5156580322892563,2.193314215975451,65,Very High
Frederick,Frederick,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-77.412,39.4157,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,45.66070164003176,40.854239603864855,66,Low
Frederick,Middletown,1,37.0,,37.0,37.0,,,,,2024.0,2024,2024,-77.5464,39.4439,0.0,1,37.0,0.0,,0.0,,0.0,1.0,1,45.52342326517196,40.71691390773618,66,Low
Fresno,Fresno,2,117.5,130.8148,25.0,210.0,69900.0,,69900.0,69900.0,2019.0,2017,2021,-119.8984,36.7999,5.0,2,117.5,130.8148,69900.0,5.0,2.08,0.5,0.5,2,11.076958760417952,11.136807036579198,67,Low
Garfield,Enid,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-97.8963,36.3986,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,26.883426481756377,22.543320210874,68,Low
Garfield,Pomeroy,3,27.0,13.0,19.0,42.0,,,,,2017.3333,2014,2021,-117.5894,46.474,6.6667,3,27.0,13.0,,6.6667,,0.0,1.0,2,4.875969660488056,1.1960144647954745,68,Low
Geary,Fort Riley,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-96.7816,39.0675,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,26.93951461960664,22.360717498550894,69,Low
Geary,Junction City,1,215.0,,215.0,215.0,69900.0,,69900.0,69900.0,2022.0,2022,2022,-96.8301,39.0283,2.0,1,215.0,0.0,69900.0,2.0,1.92,1.0,0.0,1,26.905991385005677,22.331068650201225,69,Low
Goochland,Henrico,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-77.6332,37.617,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,45.80148226695288,41.04028117691203,70,Low
Grant,Almira,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-118.9402,47.7109,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,3.3935155370205616,1.5150960530606659,71,Low
Grant,Coulee City,18,199.0556,68.1706,19.0,322.0,69900.0,0.0,69900.0,69900.0,2022.2222,2013,2026,-119.2882,47.6123,1.7778,18,199.0556,68.1706,69900.0,1.7778,8.84,0.8888888888888888,0.1111111111111111,5,3.043906112218306,1.8627804728416082,71,Medium
Grant,Electric City,7,161.2857,91.8508,19.0,215.0,,,,,2021.1429,2012,2025,-119.0359,47.9335,2.8571,7,161.2857,91.8508,,2.8571,,0.7142857142857143,0.2857142857142857,4,3.3124099580215,1.6331681174943349,71,Low
Grant,Ephrata,122,154.5164,89.1855,10.0,259.0,49820.0,13129.5833,36900.0,69900.0,2021.9016,2012,2026,-119.551,47.3191,2.0984,122,154.5164,89.1855,49820.0,2.0984,50.48,0.680327868852459,0.319672131147541,18,2.795879757786442,2.151980736437945,71,Very High
Grant,Grand Coulee,7,160.5714,94.6958,19.0,220.0,,,,,2021.7143,2014,2025,-119.0004,47.9428,2.2857,7,160.5714,94.6958,,2.2857,,0.7142857142857143,0.2857142857142857,5,3.3486600977107224,1.5998097886936404,71,Low
Grant,Hartline,2,118.0,137.1787,21.0,215.0,,,,,2023.0,2022,2024,-119.1056,47.6902,1.0,2,118.0,137.1787,,1.0,,0.5,0.5,2,3.2275932596905714,1.6798934847185931,71,Low
Grant,Lakeview,1,25.0,,25.0,25.0,,,,,2023.0,2023,2023,-119.4832,47.389,1.0,1,25.0,0.0,,1.0,,0.0,1.0,1,2.8571676622137527,2.0748165894844717,71,Low
Grant,Marlin,4,215.0,0.0,215.0,215.0,,,,,2023.25,2021,2026,-118.985,47.4072,0.75,4,215.0,0.0,,0.75,,1.0,0.0,1,3.353010499536198,1.5791717955941305,71,Low
Grant,Mattawa,38,178.7368,80.0212,13.0,291.0,69900.0,0.0,69900.0,69900.0,2021.0263,2011,2025,-119.9001,46.7378,2.9737,38,178.7368,80.0212,69900.0,2.9737,16.71,0.8157894736842105,0.18421052631578946,14,2.5823908611982063,2.6399643577139376,71,Medium
Grant,Moses Lake,495,157.1535,91.38,6.0,330.0,59817.375,25359.4815,31950.0,184400.0,2021.1939,2011,2026,-119.2771,47.132,2.8061,495,157.1535,91.38,59817.375,2.8061,199.55,0.6909090909090909,0.3090909090909091,28,3.0915838400405637,1.9246011145169823,71,Very High
Grant,Othello,13,174.0769,75.1315,25.0,215.0,69900.0,0.0,69900.0,69900.0,2019.9231,2013,2024,-119.1742,46.8262,4.0769,13,174.0769,75.1315,69900.0,4.0769,6.58,0.8461538461538461,0.15384615384615385,6,3.2528037767439937,1.9363434612692008,71,Medium
Grant,Quincy,150,178.8667,80.9467,1.0,337.0,67526.8182,12465.9421,39995.0,90700.0,2021.9267,2014,2025,-119.8534,47.2375,2.0733,150,178.8667,80.9467,67526.8182,2.0733,61.61,0.78,0.22,19,2.5059715441321395,2.4636891950893403,71,Very High
Grant,Royal City,30,180.0,75.8501,18.0,238.0,56936.25,13361.3406,39995.0,69900.0,2021.9,2012,2025,-119.6314,46.9025,2.1,30,180.0,75.8501,56936.25,2.1,13.65,0.8,0.2,10,2.7908733722618058,2.3314756807652923,71,Medium
Grant,Soap Lake,31,124.9677,97.0036,6.0,238.0,52615.0,12479.9409,39995.0,64950.0,2020.2581,2012,2026,-119.4832,47.389,3.7419,31,124.9677,97.0036,52615.0,3.7419,13.85,0.5161290322580645,0.4838709677419355,11,2.8571676622137527,2.0748165894844717,71,Medium
Grant,Stratford,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-119.2784,47.4263,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,3.0589945570399357,1.8669338526043209,71,Low
Grant,Warden,16,155.1875,99.1606,19.0,322.0,,,,,2021.3125,2014,2024,-119.0457,46.9697,2.6875,16,155.1875,99.1606,,2.6875,,0.6875,0.3125,6,3.3474702702189902,1.760195131228347,71,Medium
Grays Harbor,Aberdeen,236,156.0,90.357,19.0,322.0,59611.5625,13866.5087,33950.0,69900.0,2021.0508,2011,2026,-123.8162,46.9761,2.9492,236,156.0,90.357,59611.5625,2.9492,95.93,0.690677966101695,0.3093220338983051,24,1.6123209419963485,6.426564815669403,72,Very High
Grays Harbor,Amanda Park,4,119.75,110.0769,19.0,215.0,,,,,2022.0,2016,2025,-123.8969,47.4592,2.0,4,119.75,110.0769,,2.0,,0.5,0.5,4,1.571689549497615,6.473977677595127,72,Low
Grays Harbor,Copalis Beach,11,179.7273,88.4399,42.0,322.0,,,,,2020.8182,2015,2024,-124.167,47.1149,3.1818,11,179.7273,88.4399,,3.1818,,0.7272727272727273,0.2727272727272727,6,1.8995351273403762,6.762906787025827,72,Medium
Grays Harbor,Copalis Crossing,2,187.5,146.3711,84.0,291.0,,,,,2018.0,2016,2020,-124.0746,47.1106,6.0,2,187.5,146.3711,,6.0,,1.0,0.0,2,1.8116085697523148,6.67116220759172,72,Low
Grays Harbor,Cosmopolis,26,150.5385,98.1909,21.0,291.0,39995.0,,39995.0,39995.0,2021.9231,2016,2025,-123.769,46.9541,2.0769,26,150.5385,98.1909,39995.0,2.0769,12.19,0.6538461538461539,0.34615384615384615,8,1.5779467735003072,6.382025625927872,72,Medium
Grays Harbor,Elma,80,157.475,91.8925,14.0,322.0,50453.0,14034.0281,31950.0,69900.0,2020.675,2013,2026,-123.4038,47.0038,3.325,80,157.475,91.8925,50453.0,3.325,33.56,0.7125,0.2875,14,1.22940093134828,6.013577790300881,72,High
Grays Harbor,Grayland,13,132.3077,96.9737,21.0,238.0,39995.0,,39995.0,39995.0,2021.6923,2012,2026,-124.0937,46.8093,2.3077,13,132.3077,96.9737,39995.0,2.3077,6.93,0.5384615384615384,0.46153846153846156,8,1.9334642924036654,6.721597543739133,72,Medium
Grays Harbor,Hoquiam,73,158.3425,90.8029,12.0,293.0,42447.5,7119.4341,36900.0,52900.0,2020.9315,2012,2026,-123.8869,46.9798,3.0685,73,158.3425,90.8029,42447.5,3.0685,30.86,0.6986301369863014,0.3013698630136986,16,1.6762398396410954,6.4964813406951265,72,High
Grays Harbor,Mccleary,62,176.3387,80.2804,6.0,259.0,54947.5,21146.0283,39995.0,69900.0,2021.4516,2012,2025,-123.2641,47.0495,2.5484,62,176.3387,80.2804,54947.5,2.5484,26.42,0.7903225806451613,0.20967741935483872,12,1.0856053104144265,5.86980903437241,72,High
Grays Harbor,Moclips,7,124.0,79.5613,25.0,215.0,69900.0,,69900.0,69900.0,2020.7143,2015,2026,-124.2135,47.2393,3.2857,7,124.0,79.5613,69900.0,3.2857,4.16,0.5714285714285714,0.42857142857142855,5,1.9168415610060208,6.80045119826618,72,Low
Grays Harbor,Montesano,110,157.7364,89.2537,6.0,322.0,67425.0,3500.1786,64950.0,69900.0,2021.1909,2013,2025,-123.6008,46.9838,2.8091,110,157.7364,89.2537,67425.0,2.8091,45.51,0.6909090909090909,0.3090909090909091,17,1.4131459408001792,6.211584342178737,72,Very High
Grays Harbor,Oakville,34,132.4412,104.3523,6.0,330.0,58977.0,17457.4227,39995.0,75095.0,2020.0,2012,2024,-123.2329,46.8408,4.0,34,132.4412,104.3523,58977.0,4.0,15.01,0.5294117647058824,0.47058823529411764,13,1.1820650574312763,5.8642315447124,72,Medium
Grays Harbor,Ocean Shores,199,151.7236,89.6786,6.0,291.0,64205.0,49862.6203,36900.0,184400.0,2021.4523,2011,2025,-124.1641,47.0116,2.5477,199,151.7236,89.6786,64205.0,2.5477,81.14,0.678391959798995,0.32160804020100503,24,1.926077142795695,6.769110683834327,72,Very High
Grays Harbor,Pacific Beach,34,165.8824,78.8988,16.0,291.0,60412.5,18975.0,31950.0,69900.0,2021.0,2015,2025,-124.2018,47.2089,3.0,34,165.8824,78.8988,60412.5,3.0,15.12,0.8235294117647058,0.17647058823529413,14,1.9114458872801066,6.790719818251969,72,Medium
Grays Harbor,Quinault,5,150.4,110.0445,28.0,259.0,,,,,2020.2,2012,2024,-123.8462,47.4681,3.8,5,150.4,110.0445,,3.8,,0.6,0.4,4,1.5203849578314033,6.423031568504075,72,Low
Grays Harbor,Taholah,9,91.6667,85.1543,21.0,215.0,37313.3333,4644.7829,31950.0,39995.0,2019.4444,2016,2023,-124.2863,47.3426,4.5556,9,91.6667,85.1543,37313.3333,4.5556,5.03,0.4444444444444444,0.5555555555555556,7,1.971898222525697,6.867583165131671,72,Low
Grays Harbor,Westport,38,136.6579,94.6257,6.0,266.0,64233.3333,9814.9546,52900.0,69900.0,2019.5,2011,2025,-124.1042,46.8911,4.5,38,136.6579,94.6257,64233.3333,4.5,16.52,0.631578947368421,0.3684210526315789,16,1.910943855794835,6.722181084291024,72,Medium
Greene,Beavercreek,2,215.0,0.0,215.0,215.0,,,,,2022.5,2022,2023,-84.0618,39.717,1.5,2,215.0,0.0,,1.5,,1.0,0.0,1,39.07499633691601,34.29638507014988,73,Low
Guam,Dededo,1,26.0,,26.0,26.0,,,,,2024.0,2024,2024,144.8446,13.5656,0.0,1,26.0,0.0,,0.0,,0.0,1.0,1,269.33650230009664,264.47724648937196,74,Low
Gwinnett,Suwanee,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-84.0648,34.0574,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,40.59502716749922,36.02731945898834,75,Low
Hall,Buford,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-83.9791,34.0772,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,40.669232227815655,36.09923791674833,76,Low
